author,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,total,ratio
Przemyslaw Glowacki,0,0,0,0,0,1,0,1,0,1,0,3,0.333
Przemyslaw Pawelczak,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Przemyslaw Polewski,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Pu Li,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Pu Wang,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Pu-Jen Cheng,0,0,0,1,0,1,0,1,0,1,1,5,0.400
Pucktada Treeratpituk,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Puja Das,0,0,0,0,1,0,1,1,0,0,0,3,0.000
Pulak Purkait,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Pulkit Agrawal,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Pulkit Grover,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Pulkit Tandon,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Pullan Lu,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Punarjay Chakravarty,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Purnamrita Sarkar,0,0,0,2,0,0,0,0,1,1,2,6,0.667
Purushottam Kar,0,0,0,1,1,1,0,2,2,1,2,10,0.500
Pushkar Chitnis,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Pushmeet Kohli,1,3,3,5,4,3,7,4,5,5,4,44,0.318
Pushpak Bhattacharyya,0,0,0,2,0,0,0,0,2,3,2,9,0.778
Puwei Wang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Puyang Xu,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Pyong-Kun Kim,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Pyry Matikainen,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Pyry Takala,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Pádraig Cunningham,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Pável Calado,1,0,0,0,0,0,1,0,0,0,0,2,0.000
Péter Karkus,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Péter L. Venetianer,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Q. Cai,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Q. M. Jonathan Wu,0,2,0,0,0,0,1,0,0,0,0,3,0.000
Q. Zhang,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Qi Ding,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Qi Dou,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qi Duan,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Qi Gao,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Qi Guo,0,1,1,1,3,0,1,0,1,1,1,10,0.300
Qi He,1,1,0,0,1,2,1,1,2,0,0,9,0.222
Qi Kang,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qi Lei,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Qi Li,1,1,0,0,0,0,1,1,2,3,2,11,0.636
Qi Liu,0,0,0,0,1,0,0,1,0,5,3,10,0.800
Qi Lou,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Qi Lu,0,0,0,1,1,0,0,0,0,0,0,2,0.000
Qi Ma,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Qi Mao,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Qi Meng,0,0,0,0,0,0,0,0,0,1,3,4,1.000
Qi Qian,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Qi Rose Yu,0,0,0,0,0,0,0,2,0,0,0,2,0.000
Qi Shan,0,0,0,1,0,1,0,1,0,0,1,4,0.250
Qi Song,0,0,0,1,1,1,0,0,0,0,0,3,0.000
Qi Tan,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qi Tian,0,2,0,0,5,7,2,7,2,4,7,36,0.361
Qi Wang,0,0,0,0,0,0,0,0,0,1,3,4,1.000
Qi Wei,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qi Wen,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Qi Wu,0,0,0,0,0,0,0,0,0,2,1,3,1.000
Qi Xie,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Qi Yan,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Qi Ye,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qi Yin,0,0,0,1,1,0,0,0,1,0,0,3,0.333
Qi Yu,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Qi Zhang,0,0,2,1,0,1,0,3,2,1,3,13,0.462
Qi Zhao,0,1,1,0,0,0,0,0,2,1,1,6,0.667
Qi-Xing Huang,0,0,0,0,1,0,0,0,0,1,0,2,0.500
Qian Ge,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qian Kemao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qian Li,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Qian Liu,0,0,0,1,0,0,0,1,0,1,0,3,0.333
Qian Sun,0,0,0,0,1,0,1,0,4,0,0,6,0.667
Qian Tao,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Qian Wang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Qian Wang 0001,0,0,0,1,0,0,1,0,0,0,0,2,0.000
Qian Xiao,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Qian Xu,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Qian Yang,0,0,1,0,1,0,0,0,0,1,0,3,0.333
Qian Yu,1,1,1,0,0,1,1,1,1,1,1,9,0.333
Qian Zhang,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Qian Zhao 0002,0,0,0,0,0,0,0,0,2,2,0,4,1.000
Qian-Yi Zhou,0,0,1,0,1,1,0,1,2,0,0,6,0.333
Qiang Chen,0,0,0,1,1,1,2,1,1,0,0,7,0.143
Qiang Cheng,0,0,0,1,1,1,1,0,1,1,2,8,0.500
Qiang Fu,0,0,0,1,0,0,0,1,0,0,0,2,0.000
Qiang Hao,0,0,0,0,1,1,1,0,0,0,0,3,0.000
Qiang Ji,2,2,4,1,3,1,3,4,3,5,3,31,0.355
Qiang Li,0,0,0,0,0,0,0,1,1,2,2,6,0.833
Qiang Li 0003,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Qiang Liu,0,0,0,0,0,0,0,0,0,1,2,3,1.000
Qiang Liu 0001,0,0,0,0,0,1,2,1,2,2,0,8,0.500
Qiang Liu 0006,0,0,0,0,0,0,0,0,1,4,1,6,1.000
Qiang Lou,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Qiang Lu,0,0,0,0,0,0,2,0,0,0,0,2,0.000
Qiang Qiu,0,0,0,0,0,0,1,0,1,0,3,5,0.800
Qiang Song,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qiang Wang,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Qiang Wu,1,0,1,1,0,1,0,0,0,1,0,5,0.200
Qiang Wu 0001,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Qiang Wu 0003,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Qiang Yang 0001,7,14,1,5,5,5,5,4,6,6,4,62,0.258
Qiang Zhang,0,0,0,3,0,1,1,1,1,1,0,8,0.250
Qiang Zhu 0002,0,0,1,0,0,1,0,0,0,1,0,3,0.333
Qiangqiang Zhou,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qianjin Feng,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Qiankun Fu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qiankun Zhao,1,2,0,0,0,0,0,0,0,0,0,3,0.000
Qianli Liao,0,0,0,0,0,0,1,0,0,1,1,3,0.667
Qianli Xing,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Qianqian Wang,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Qianru Sun,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Qiao Li,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qiao Liu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qiao Wang,0,0,0,0,0,0,0,0,0,2,1,3,1.000
Qiaojun Wang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Qiaoliang Xiang,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Qiaoling Liu,0,0,0,0,1,1,1,0,0,1,1,5,0.400
Qiaoming Zhu,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Qiaosong Wang,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Qiaozhu Mei,2,2,2,2,0,1,1,2,2,0,1,15,0.200
Qibin Hou,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qibin Zhao,0,0,0,0,1,0,1,0,1,1,0,4,0.500
Qichao Que,0,0,0,0,0,0,1,1,1,0,0,3,0.333
Qicong Chen,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Qieyun Dai,0,0,0,0,1,1,0,0,0,0,0,2,0.000
Qifa Ke,0,0,1,1,0,1,1,1,0,0,0,5,0.000
Qifan Wang,0,0,0,0,0,0,1,4,3,1,0,9,0.444
Qifan Yang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qifeng Chen,0,0,0,0,0,1,0,1,0,2,0,4,0.500
Qifeng Yu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Qigang Gao,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Qiguang Liu,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Qiguang Miao,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Qihang Lin,0,0,0,0,0,1,0,1,1,1,2,6,0.667
Qihe Pan,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Qihong Shao,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Qihui Zhu,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Qijun Zhao,0,0,1,1,0,0,0,0,0,0,0,2,0.000
Qikai Cheng,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Qilong Gu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qilong Wang,0,0,0,0,0,0,0,0,1,1,2,4,1.000
Qiming Chen,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Qiming Diao,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Qiming Huang,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Qiming Li,1,1,0,0,0,0,0,0,0,0,0,2,0.000
Qiming Luo,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Qin Chen,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Qin Jin,1,0,0,0,0,0,0,1,0,0,0,2,0.000
Qin Liu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qin Lu,1,1,0,0,1,0,0,0,0,2,0,5,0.400
Qin Lv,0,0,0,0,0,1,0,0,1,0,2,4,0.750
Qin Wang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Qin Zhang 0001,0,0,0,0,0,0,1,0,0,1,1,3,0.667
Qin Zhang 0005,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Qin Zhou,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qin Zou,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Qinfei Chen,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qinfeng (Javen) Shi,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qinfeng Shi,0,1,0,1,2,1,3,1,2,4,3,18,0.500
Qing Cui,0,0,0,0,0,0,0,1,0,0,1,2,0.500
Qing Da,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Qing He,0,0,0,1,0,0,0,0,2,2,1,6,0.833
Qing Li,0,1,0,2,0,0,1,1,2,0,0,7,0.286
Qing Ling,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Qing Qu,0,0,0,0,0,0,0,1,0,0,1,2,0.500
Qing Sun,0,0,0,0,0,0,0,0,2,0,1,3,1.000
Qing Tan,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Qing Tao,0,0,1,1,0,0,0,0,0,0,0,2,0.000
Qing Tian,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qing Wang,0,0,0,0,1,1,0,1,3,2,3,11,0.727
Qing Yang 0002,0,1,0,1,0,1,0,0,0,0,0,3,0.000
Qing Yu,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Qing Zhang,0,0,0,0,0,1,0,1,1,1,0,4,0.500
Qing Zhao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qing-Yuan Jiang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qingan Yan,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qingbo Hu,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Qingbo Wu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qingcai Chen,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Qingfeng Liu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Qingfu Wen,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qingguo Wang,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Qinghao Hu,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Qinghua Hu,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Qinghua Zheng,0,0,0,0,0,1,0,0,0,0,1,2,0.500
Qingliang Chen,0,0,0,1,0,0,0,0,0,1,0,2,0.500
Qingliang Lin,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Qinglong Liu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Qinglong Wang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qingming Huang,0,0,0,2,1,1,1,0,0,2,2,9,0.444
Qingqi Yue,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qingqing Huang,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Qingquan Song,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qingqun Kong,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qingren Wang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qingshan Jiang,0,0,1,1,0,0,0,0,0,0,0,2,0.000
Qingshan Liu,1,1,1,2,2,2,0,1,0,3,3,16,0.375
Qingwei Lin,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Qingxiang Feng,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qingxing Cao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qingxiong Yang,2,0,1,2,0,1,1,1,1,2,0,11,0.273
Qingxu Dou,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Qingyang Li,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qingyao Ai,0,0,0,0,0,0,0,0,0,1,2,3,1.000
Qingye Jiang,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Qingyuan Zhao,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Qingyun Wu,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Qingzhong Li,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qinli Yang,0,0,0,1,0,0,0,0,1,0,0,2,0.500
Qinliang Su,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Qinmin Hu,0,1,1,1,0,0,0,0,0,1,1,5,0.400
Qinming He,0,0,0,0,0,0,2,0,0,0,0,2,0.000
Qinneng Xu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Qinping Zhao,0,0,0,1,2,0,1,1,0,0,0,5,0.000
Qinqing Zheng,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Qinqun Bai,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Qinshi Wang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qinxuan Pan,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qinyong Wang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qinyuan Sun,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Qiong Fang,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Qiong Liu,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Qiong Wang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qiong Yan,0,0,0,0,0,0,1,0,1,1,1,4,0.750
Qiong Yang,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Qiong Zhang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qionghai Dai,0,0,1,0,2,2,1,2,3,0,1,12,0.333
Qiongkai Xu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qiongyu Chen,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Qirong Ho,0,0,0,0,0,1,2,2,2,1,1,9,0.444
Qishen Wang,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Qiting Ye,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qiuchi Li,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Qiudan Li,0,0,0,1,0,0,0,0,0,1,0,2,0.500
Qiuhong Ke,0,0,0,0,0,0,0,1,0,0,1,2,0.500
Qiuhua Liu,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Qiujia Li,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qiuling Pan,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qiusong Yang,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Qiwei Ye,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Qixia Jiang,0,0,0,0,1,1,0,0,0,0,0,2,0.000
Qixiang Ye,0,0,0,1,0,0,0,0,0,1,3,5,0.800
Qixing Huang,0,0,0,0,0,0,0,1,0,3,2,6,0.833
Qiyang Han,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qiying Wu,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Qizhe Xie,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Quaid Morris,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Quan Gan,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Quan Kong,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Quan Li,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Quan Lin,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Quan Lu,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Quan Pan,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Quan Wang,1,0,0,0,1,1,0,1,0,0,0,4,0.000
Quan Yuan,1,2,1,1,0,1,2,1,2,2,3,16,0.438
Quan Z. Sheng,0,0,0,0,0,0,0,2,1,1,0,4,0.500
Quan Zhou,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Quan-Sen Sun,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Quanfu Fan,1,0,1,0,1,1,0,2,0,0,0,6,0.000
Quang Anh Nguyen,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Quang D. Tran,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Quang Duong,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Quang Minh Hoang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Quang-Hieu Pham,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Quang-Tuan Luong,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Quanjun Chen,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Quanming Yao,0,0,0,0,0,0,0,0,1,0,2,3,1.000
Quannan Li,0,0,1,0,0,1,1,0,0,0,0,3,0.000
Quanquan Gu,0,0,1,0,1,1,2,3,1,3,2,14,0.429
Quanquan Li,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Quanshi Zhang,0,0,0,0,0,0,2,4,1,0,2,9,0.333
Quanxue Gao,0,1,0,0,0,0,0,0,0,1,1,3,0.667
Quanzeng You,0,0,0,0,0,0,0,0,1,2,2,5,1.000
Quanzheng Li,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Quanzhi Li,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Qucheng Gong,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Quentin Berthet,0,0,0,0,0,0,1,0,0,1,1,3,0.667
Quentin Cohen-Solal,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Quentin Cormier,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Quentin De Smedt,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Quentin Galvane,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Quentin J. M. Huys,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Quinn Jones,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Quinten McNamara,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Qun Li,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Qun Liu,0,0,0,1,0,0,0,1,0,0,0,2,0.000
Qun Luo,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Qunsheng Peng,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Qunwei Li,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Quoc Bao Vo,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Quoc Phong Nguyen,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Quoc Tran-Dinh,0,0,0,0,0,0,0,2,1,0,1,4,0.500
Quoc V. Le,3,1,1,1,2,1,0,1,1,1,0,12,0.167
Quoc-Bao Nguyen,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Quoc-Cuong Pham,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Quoc-Huy Tran,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Quynh N. Nguyen,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Quynh Nguyen Ngoc,0,0,0,0,0,0,0,0,1,0,0,1,1.000
R. Bharat Rao,2,2,0,0,0,0,0,0,0,0,0,4,0.000
R. Bruce van Dover,0,0,0,0,0,0,0,1,0,0,0,1,0.000
R. C. Johnson,1,0,0,0,0,0,0,0,0,0,0,1,0.000
R. Chris Miall,0,1,0,0,0,0,0,0,0,0,0,1,0.000
R. Dean Malmgren,0,0,1,0,0,0,0,0,0,0,0,1,0.000
R. Devon Hjelm,0,0,0,0,0,0,0,0,0,0,1,1,1.000
R. Dondera,0,0,0,0,1,0,0,0,0,0,0,1,0.000
R. Garnier,0,0,0,0,1,0,0,0,0,0,0,1,0.000
R. Ghali,0,0,0,0,1,0,0,0,0,0,0,1,0.000
R. M. Martinez,0,0,1,0,0,0,0,0,0,0,0,1,0.000
R. M. Steele,0,0,1,0,0,0,0,0,0,0,0,1,0.000
R. Makonahalli,0,0,1,0,0,0,0,0,0,0,0,1,0.000
R. Manmatha,0,0,0,0,0,2,1,1,0,1,0,5,0.200
R. Marzotto,0,0,0,0,0,0,0,0,1,0,0,1,1.000
R. Nick Bryan,0,0,0,1,0,0,0,0,0,0,0,1,0.000
R. Raghavendra,0,0,0,0,0,0,0,0,0,0,3,3,1.000
R. Ravi 0001,0,0,0,0,0,0,0,0,0,0,1,1,1.000
R. S. Kaminsky,0,0,1,0,0,0,0,0,0,0,0,1,0.000
R. Shabani,0,0,0,0,1,0,0,0,0,0,0,1,0.000
R. Srikant,0,0,0,0,0,0,0,0,1,0,0,1,1.000
R. T. Pramod,0,0,0,0,0,0,0,0,0,1,0,1,1.000
R. Todd Hurst,0,0,0,0,0,0,0,0,0,1,0,1,1.000
R. Venkatesh Babu,0,0,0,0,0,0,0,1,2,1,4,8,0.875
R. Z.-L. Hu,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Raajay Viswanathan,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Raanan Fattal,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Rabah A. Al-Zaidy,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Rabeeh Karimi Mahabadi,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Rabia Nuray-Turan,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Rabie Saidi,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Rachael Mansbach,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Rachana Sathish,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Rachel Cummings,0,0,0,0,0,0,0,0,2,1,0,3,1.000
Rachel Fong,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Rachel K. E. Bellamy,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Rachel Mandelbaum,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Rachel Ostroff,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Rachel Ward,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Rachid Guerraoui,0,0,0,0,0,0,0,0,0,0,3,3,1.000
Rada Mihalcea,0,0,0,0,1,0,0,0,2,1,0,4,0.750
Radek Grzeszczuk,0,0,1,2,1,0,0,0,0,0,0,4,0.000
Radha Chitta,0,0,0,0,1,0,0,0,0,0,2,3,0.667
Radha Poovendran,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Radhakrishna Achanta,0,0,1,0,0,0,0,0,0,0,2,3,0.667
Radhika Nagpal,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Radhouène Neji,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Radim Sára,2,0,0,0,0,0,0,0,0,0,0,2,0.000
Radimir Komarnitsky,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Radomír Mech,0,0,0,0,0,0,0,0,1,2,0,3,1.000
Radomír Vávra,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Radoslaw Szymanek,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Radovan Josth,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Radu Dondera,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Radu Florian,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Radu Horaud,0,3,1,1,3,0,0,0,0,0,1,9,0.111
Radu Marinescu 0002,1,0,0,0,0,2,0,1,1,1,2,8,0.500
Radu Soricut,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Radu Timofte,0,0,0,0,0,2,0,1,2,4,3,12,0.750
Radu Tudor Ionescu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Raed Mansour,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Raef Bassily,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Rafael Bombarell,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Rafael E. Banchs,0,1,0,0,0,0,0,1,0,0,0,2,0.000
Rafael García,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Rafael Glater,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Rafael Grompone von Gioi,0,0,0,0,0,0,1,1,0,0,0,2,0.000
Rafael L. Beirigo,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Rafael M. Frongillo,0,0,0,0,1,1,1,0,6,3,2,14,0.786
Rafael Muñoz-Salinas,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Rafael Pass,0,0,0,0,0,1,0,1,0,1,0,3,0.333
Rafael Peñaloza,0,0,0,1,0,1,0,3,0,0,1,6,0.167
Rafael S. Rezende,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Rafael V. Borges,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Rafal Józefowicz,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Rafal K. Mantiuk,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Rafal Mantiuk,0,0,0,0,1,0,0,0,0,0,1,2,0.500
Rafal Rzepka,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Rafeef Abugharbieh,0,1,0,1,1,0,0,0,0,0,0,3,0.000
Raffael Marty,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Raffaele Perego,0,0,0,0,0,1,0,0,2,4,4,11,0.909
Raffaello Camoriano,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Raffaello D'Andrea,1,0,0,0,0,0,0,0,0,0,0,1,0.000
